window,representation,domain,rank_name,z_m,component,rmse_m_s
K4_T2-5,eulerian,B_structured_missing,moderate_rt_full,2789.4736842105262,w,0.09235505482010893
K4_T2-5,eulerian,B_structured_missing,moderate_rt_full,3552.6315789473683,u,0.32870128362362905
K4_T2-5,eulerian,B_structured_missing,moderate_rt_full,3552.6315789473683,v,0.3080010798387126
K4_T2-5,eulerian,B_structured_missing,moderate_rt_full,3552.6315789473683,w,0.08206528524536143
K4_T2-5,eulerian,B_structured_missing,moderate_rt_full,4315.78947368421,u,0.6584893053627173
K4_T2-5,eulerian,B_structured_missing,moderate_rt_full,4315.78947368421,v,0.5778315600774402
K4_T2-5,eulerian,B_structured_missing,moderate_rt_full,4315.78947368421,w,0.09813323843107331
K4_T2-5,eulerian,B_structured_missing,moderate_rt_full,5078.9473684210525,u,1.0357342659422226
K4_T2-5,eulerian,B_structured_missing,moderate_rt_full,5078.9473684210525,v,0.49107023088334306
K4_T2-5,eulerian,B_structured_missing,moderate_rt_full,5078.9473684210525,w,0.061243490636388245
K4_T2-5,eulerian,B_structured_missing,moderate_rt_full,5842.105263157895,u,1.1085055919084659
K4_T2-5,eulerian,B_structured_missing,moderate_rt_full,5842.105263157895,v,0.25917186118945723
K4_T2-5,eulerian,B_structured_missing,moderate_rt_full,5842.105263157895,w,0.054682695847165674
K4_T2-5,eulerian,B_structured_missing,moderate_rt_full,6605.263157894737,u,nan
K4_T2-5,eulerian,B_structured_missing,moderate_rt_full,6605.263157894737,v,nan
K4_T2-5,eulerian,B_structured_missing,moderate_rt_full,6605.263157894737,w,nan
K4_T2-5,storm_relative,A_common_dense,aggressive_temporal,2026.3157894736842,u,1.9647309311411953
K4_T2-5,storm_relative,A_common_dense,aggressive_temporal,2026.3157894736842,v,2.1599537875548633
K4_T2-5,storm_relative,A_common_dense,aggressive_temporal,2026.3157894736842,w,0.9343021534316501
K4_T2-5,storm_relative,A_common_dense,aggressive_temporal,2789.4736842105262,u,2.1098148183872407
K4_T2-5,storm_relative,A_common_dense,aggressive_temporal,2789.4736842105262,v,2.367422211516007
K4_T2-5,storm_relative,A_common_dense,aggressive_temporal,2789.4736842105262,w,0.8356377677983664
K4_T2-5,storm_relative,A_common_dense,aggressive_temporal,3552.6315789473683,u,2.100840261939623
K4_T2-5,storm_relative,A_common_dense,aggressive_temporal,3552.6315789473683,v,2.408466864885796
K4_T2-5,storm_relative,A_common_dense,aggressive_temporal,3552.6315789473683,w,0.7021606001960985
K4_T2-5,storm_relative,A_common_dense,aggressive_temporal,4315.78947368421,u,1.996894836082778
K4_T2-5,storm_relative,A_common_dense,aggressive_temporal,4315.78947368421,v,2.266146140241947
K4_T2-5,storm_relative,A_common_dense,aggressive_temporal,4315.78947368421,w,0.5501693781490556
K4_T2-5,storm_relative,A_common_dense,compact_temporal,2026.3157894736842,u,0.8515028545404913
K4_T2-5,storm_relative,A_common_dense,compact_temporal,2026.3157894736842,v,1.0102372824873627
K4_T2-5,storm_relative,A_common_dense,compact_temporal,2026.3157894736842,w,0.631312750201444
K4_T2-5,storm_relative,A_common_dense,compact_temporal,2789.4736842105262,u,0.8440539692659805
K4_T2-5,storm_relative,A_common_dense,compact_temporal,2789.4736842105262,v,0.9978375827989778
K4_T2-5,storm_relative,A_common_dense,compact_temporal,2789.4736842105262,w,0.5717517917028383
K4_T2-5,storm_relative,A_common_dense,compact_temporal,3552.6315789473683,u,0.785630668173885
K4_T2-5,storm_relative,A_common_dense,compact_temporal,3552.6315789473683,v,0.988205024056745
K4_T2-5,storm_relative,A_common_dense,compact_temporal,3552.6315789473683,w,0.4942951440503504
K4_T2-5,storm_relative,A_common_dense,compact_temporal,4315.78947368421,u,0.713008504894964
K4_T2-5,storm_relative,A_common_dense,compact_temporal,4315.78947368421,v,0.9239792210898622
K4_T2-5,storm_relative,A_common_dense,compact_temporal,4315.78947368421,w,0.40573278785894584
K4_T2-5,storm_relative,A_common_dense,moderate_temporal,2026.3157894736842,u,0.24605908383931485
K4_T2-5,storm_relative,A_common_dense,moderate_temporal,2026.3157894736842,v,0.37526066606348696
K4_T2-5,storm_relative,A_common_dense,moderate_temporal,2026.3157894736842,w,0.2791634722868204
K4_T2-5,storm_relative,A_common_dense,moderate_temporal,2789.4736842105262,u,0.27009182057768677
K4_T2-5,storm_relative,A_common_dense,moderate_temporal,2789.4736842105262,v,0.357863941956167
K4_T2-5,storm_relative,A_common_dense,moderate_temporal,2789.4736842105262,w,0.2511903250953622
K4_T2-5,storm_relative,A_common_dense,moderate_temporal,3552.6315789473683,u,0.27047895487567963
K4_T2-5,storm_relative,A_common_dense,moderate_temporal,3552.6315789473683,v,0.37947257274349555
K4_T2-5,storm_relative,A_common_dense,moderate_temporal,3552.6315789473683,w,0.21680349814591968
K4_T2-5,storm_relative,A_common_dense,moderate_temporal,4315.78947368421,u,0.24848384979218355
K4_T2-5,storm_relative,A_common_dense,moderate_temporal,4315.78947368421,v,0.38328535429826904
K4_T2-5,storm_relative,A_common_dense,moderate_temporal,4315.78947368421,w,0.17754888784059553
K4_T2-5,storm_relative,A_common_dense,compact_rt_full,2026.3157894736842,u,0.4326170052335089
K4_T2-5,storm_relative,A_common_dense,compact_rt_full,2026.3157894736842,v,0.4167771309264983
K4_T2-5,storm_relative,A_common_dense,compact_rt_full,2026.3157894736842,w,0.3362048529584372
K4_T2-5,storm_relative,A_common_dense,compact_rt_full,2789.4736842105262,u,0.38938659422471167
K4_T2-5,storm_relative,A_common_dense,compact_rt_full,2789.4736842105262,v,0.5069686946728633
K4_T2-5,storm_relative,A_common_dense,compact_rt_full,2789.4736842105262,w,0.290595881715491
K4_T2-5,storm_relative,A_common_dense,compact_rt_full,3552.6315789473683,u,0.3277455487194109
K4_T2-5,storm_relative,A_common_dense,compact_rt_full,3552.6315789473683,v,0.5464588026433279
K4_T2-5,storm_relative,A_common_dense,compact_rt_full,3552.6315789473683,w,0.23699231827034428
K4_T2-5,storm_relative,A_common_dense,compact_rt_full,4315.78947368421,u,0.2665769358757245
K4_T2-5,storm_relative,A_common_dense,compact_rt_full,4315.78947368421,v,0.5349886868030347
K4_T2-5,storm_relative,A_common_dense,compact_rt_full,4315.78947368421,w,0.18597372119339595
K4_T2-5,storm_relative,A_common_dense,moderate_rt_full,2026.3157894736842,u,0.10118138724114936
K4_T2-5,storm_relative,A_common_dense,moderate_rt_full,2026.3157894736842,v,0.10845348803150252
K4_T2-5,storm_relative,A_common_dense,moderate_rt_full,2026.3157894736842,w,0.05399995885974614
K4_T2-5,storm_relative,A_common_dense,moderate_rt_full,2789.4736842105262,u,0.1088837649643008
K4_T2-5,storm_relative,A_common_dense,moderate_rt_full,2789.4736842105262,v,0.12407515004066128
K4_T2-5,storm_relative,A_common_dense,moderate_rt_full,2789.4736842105262,w,0.05800586435548572
K4_T2-5,storm_relative,A_common_dense,moderate_rt_full,3552.6315789473683,u,0.10957861107284057
K4_T2-5,storm_relative,A_common_dense,moderate_rt_full,3552.6315789473683,v,0.1298886694611797
K4_T2-5,storm_relative,A_common_dense,moderate_rt_full,3552.6315789473683,w,0.05721482269064986
K4_T2-5,storm_relative,A_common_dense,moderate_rt_full,4315.78947368421,u,0.10321921152547016
K4_T2-5,storm_relative,A_common_dense,moderate_rt_full,4315.78947368421,v,0.12351131451558221
K4_T2-5,storm_relative,A_common_dense,moderate_rt_full,4315.78947368421,w,0.05336338145803647
K4_T2-5,storm_relative,B_structured_missing,aggressive_temporal,500.0,u,2.1394245952950453
K4_T2-5,storm_relative,B_structured_missing,aggressive_temporal,500.0,v,2.60106129568434
K4_T2-5,storm_relative,B_structured_missing,aggressive_temporal,500.0,w,0.9627926870802346
K4_T2-5,storm_relative,B_structured_missing,aggressive_temporal,1263.157894736842,u,1.7783929641949747
K4_T2-5,storm_relative,B_structured_missing,aggressive_temporal,1263.157894736842,v,2.027292104845148
K4_T2-5,storm_relative,B_structured_missing,aggressive_temporal,1263.157894736842,w,0.9539790265117644
K4_T2-5,storm_relative,B_structured_missing,aggressive_temporal,2026.3157894736842,u,1.8737149757998408
K4_T2-5,storm_relative,B_structured_missing,aggressive_temporal,2026.3157894736842,v,1.9216642815169056
K4_T2-5,storm_relative,B_structured_missing,aggressive_temporal,2026.3157894736842,w,0.9300304291353312
K4_T2-5,storm_relative,B_structured_missing,aggressive_temporal,2789.4736842105262,u,2.040863610092509
K4_T2-5,storm_relative,B_structured_missing,aggressive_temporal,2789.4736842105262,v,2.085770963654786
K4_T2-5,storm_relative,B_structured_missing,aggressive_temporal,2789.4736842105262,w,0.949348467839186
K4_T2-5,storm_relative,B_structured_missing,aggressive_temporal,3552.6315789473683,u,2.015416163808589
K4_T2-5,storm_relative,B_structured_missing,aggressive_temporal,3552.6315789473683,v,2.0861869408214955
K4_T2-5,storm_relative,B_structured_missing,aggressive_temporal,3552.6315789473683,w,0.849601517122533
K4_T2-5,storm_relative,B_structured_missing,aggressive_temporal,4315.78947368421,u,1.8235825180010152
K4_T2-5,storm_relative,B_structured_missing,aggressive_temporal,4315.78947368421,v,1.874542851036982
K4_T2-5,storm_relative,B_structured_missing,aggressive_temporal,4315.78947368421,w,0.7387869113674793
K4_T2-5,storm_relative,B_structured_missing,aggressive_temporal,5078.9473684210525,u,2.1267798117639796
K4_T2-5,storm_relative,B_structured_missing,aggressive_temporal,5078.9473684210525,v,2.1759829717052117
K4_T2-5,storm_relative,B_structured_missing,aggressive_temporal,5078.9473684210525,w,0.35936132289863004
K4_T2-5,storm_relative,B_structured_missing,aggressive_temporal,5842.105263157895,u,4.34569373899862
K4_T2-5,storm_relative,B_structured_missing,aggressive_temporal,5842.105263157895,v,1.7422105480670018
K4_T2-5,storm_relative,B_structured_missing,aggressive_temporal,5842.105263157895,w,0.2993282030139418
K4_T2-5,storm_relative,B_structured_missing,aggressive_temporal,6605.263157894737,u,nan
K4_T2-5,storm_relative,B_structured_missing,aggressive_temporal,6605.263157894737,v,nan
K4_T2-5,storm_relative,B_structured_missing,aggressive_temporal,6605.263157894737,w,nan
K4_T2-5,storm_relative,B_structured_missing,compact_temporal,500.0,u,1.1075902752804199
K4_T2-5,storm_relative,B_structured_missing,compact_temporal,500.0,v,1.5600844037395076
K4_T2-5,storm_relative,B_structured_missing,compact_temporal,500.0,w,0.5838123894151639
K4_T2-5,storm_relative,B_structured_missing,compact_temporal,1263.157894736842,u,0.8097926986133558
K4_T2-5,storm_relative,B_structured_missing,compact_temporal,1263.157894736842,v,1.128533575943946
K4_T2-5,storm_relative,B_structured_missing,compact_temporal,1263.157894736842,w,0.5749392682432838
K4_T2-5,storm_relative,B_structured_missing,compact_temporal,2026.3157894736842,u,0.882268041518797
K4_T2-5,storm_relative,B_structured_missing,compact_temporal,2026.3157894736842,v,0.9987104235856438
K4_T2-5,storm_relative,B_structured_missing,compact_temporal,2026.3157894736842,w,0.577601757901631
K4_T2-5,storm_relative,B_structured_missing,compact_temporal,2789.4736842105262,u,1.090669572657608
K4_T2-5,storm_relative,B_structured_missing,compact_temporal,2789.4736842105262,v,1.1327287944203097
K4_T2-5,storm_relative,B_structured_missing,compact_temporal,2789.4736842105262,w,0.6582298548373563
K4_T2-5,storm_relative,B_structured_missing,compact_temporal,3552.6315789473683,u,1.0922556732115922
K4_T2-5,storm_relative,B_structured_missing,compact_temporal,3552.6315789473683,v,1.0873445596577513
K4_T2-5,storm_relative,B_structured_missing,compact_temporal,3552.6315789473683,w,0.6580905987206495
K4_T2-5,storm_relative,B_structured_missing,compact_temporal,4315.78947368421,u,0.9583193931683253
K4_T2-5,storm_relative,B_structured_missing,compact_temporal,4315.78947368421,v,0.9089195601180579
K4_T2-5,storm_relative,B_structured_missing,compact_temporal,4315.78947368421,w,0.6198159067400567
K4_T2-5,storm_relative,B_structured_missing,compact_temporal,5078.9473684210525,u,1.0079267302967552
K4_T2-5,storm_relative,B_structured_missing,compact_temporal,5078.9473684210525,v,0.9304714640025382
K4_T2-5,storm_relative,B_structured_missing,compact_temporal,5078.9473684210525,w,0.2320332667633083
K4_T2-5,storm_relative,B_structured_missing,compact_temporal,5842.105263157895,u,0.9150440340430224
K4_T2-5,storm_relative,B_structured_missing,compact_temporal,5842.105263157895,v,0.7212050285794901
K4_T2-5,storm_relative,B_structured_missing,compact_temporal,5842.105263157895,w,0.033043509216484274
K4_T2-5,storm_relative,B_structured_missing,compact_temporal,6605.263157894737,u,nan
K4_T2-5,storm_relative,B_structured_missing,compact_temporal,6605.263157894737,v,nan
K4_T2-5,storm_relative,B_structured_missing,compact_temporal,6605.263157894737,w,nan
K4_T2-5,storm_relative,B_structured_missing,moderate_temporal,500.0,u,2.1504877221619463
K4_T2-5,storm_relative,B_structured_missing,moderate_temporal,500.0,v,1.06646021895378
K4_T2-5,storm_relative,B_structured_missing,moderate_temporal,500.0,w,0.39140735191465975
K4_T2-5,storm_relative,B_structured_missing,moderate_temporal,1263.157894736842,u,1.7518637986143124
K4_T2-5,storm_relative,B_structured_missing,moderate_temporal,1263.157894736842,v,1.0299312860119014
K4_T2-5,storm_relative,B_structured_missing,moderate_temporal,1263.157894736842,w,0.3963325755397481
K4_T2-5,storm_relative,B_structured_missing,moderate_temporal,2026.3157894736842,u,1.263388860764802
K4_T2-5,storm_relative,B_structured_missing,moderate_temporal,2026.3157894736842,v,0.9257614568571692
K4_T2-5,storm_relative,B_structured_missing,moderate_temporal,2026.3157894736842,w,0.3977273550205279
K4_T2-5,storm_relative,B_structured_missing,moderate_temporal,2789.4736842105262,u,0.5605356369979937
K4_T2-5,storm_relative,B_structured_missing,moderate_temporal,2789.4736842105262,v,0.623053571105202
K4_T2-5,storm_relative,B_structured_missing,moderate_temporal,2789.4736842105262,w,0.41825150090549595
K4_T2-5,storm_relative,B_structured_missing,moderate_temporal,3552.6315789473683,u,0.5806509722432558
K4_T2-5,storm_relative,B_structured_missing,moderate_temporal,3552.6315789473683,v,0.589554824112847
K4_T2-5,storm_relative,B_structured_missing,moderate_temporal,3552.6315789473683,w,0.4076119670761921
K4_T2-5,storm_relative,B_structured_missing,moderate_temporal,4315.78947368421,u,0.6906362956589919
K4_T2-5,storm_relative,B_structured_missing,moderate_temporal,4315.78947368421,v,0.6258282224739591
K4_T2-5,storm_relative,B_structured_missing,moderate_temporal,4315.78947368421,w,0.4107410869691338
K4_T2-5,storm_relative,B_structured_missing,moderate_temporal,5078.9473684210525,u,0.6655064404880909
K4_T2-5,storm_relative,B_structured_missing,moderate_temporal,5078.9473684210525,v,0.45630173075515584
K4_T2-5,storm_relative,B_structured_missing,moderate_temporal,5078.9473684210525,w,0.09787144878252725
K4_T2-5,storm_relative,B_structured_missing,moderate_temporal,5842.105263157895,u,0.6096476471085176
K4_T2-5,storm_relative,B_structured_missing,moderate_temporal,5842.105263157895,v,0.5361884819467458
K4_T2-5,storm_relative,B_structured_missing,moderate_temporal,5842.105263157895,w,0.059398132713849514
K4_T2-5,storm_relative,B_structured_missing,moderate_temporal,6605.263157894737,u,nan
K4_T2-5,storm_relative,B_structured_missing,moderate_temporal,6605.263157894737,v,nan
K4_T2-5,storm_relative,B_structured_missing,moderate_temporal,6605.263157894737,w,nan
K4_T2-5,storm_relative,B_structured_missing,compact_rt_full,500.0,u,0.5538782749375383
K4_T2-5,storm_relative,B_structured_missing,compact_rt_full,500.0,v,0.5468240676193321
K4_T2-5,storm_relative,B_structured_missing,compact_rt_full,500.0,w,0.10550418089875893
K4_T2-5,storm_relative,B_structured_missing,compact_rt_full,1263.157894736842,u,0.46276616649640334
K4_T2-5,storm_relative,B_structured_missing,compact_rt_full,1263.157894736842,v,0.36854300889551844
K4_T2-5,storm_relative,B_structured_missing,compact_rt_full,1263.157894736842,w,0.10905924846207954
K4_T2-5,storm_relative,B_structured_missing,compact_rt_full,2026.3157894736842,u,0.3444237610465361
K4_T2-5,storm_relative,B_structured_missing,compact_rt_full,2026.3157894736842,v,0.2449843026527541
K4_T2-5,storm_relative,B_structured_missing,compact_rt_full,2026.3157894736842,w,0.11717808331573304
K4_T2-5,storm_relative,B_structured_missing,compact_rt_full,2789.4736842105262,u,0.3432375806364517
K4_T2-5,storm_relative,B_structured_missing,compact_rt_full,2789.4736842105262,v,0.34201768923383086
K4_T2-5,storm_relative,B_structured_missing,compact_rt_full,2789.4736842105262,w,0.13126690415377637
K4_T2-5,storm_relative,B_structured_missing,compact_rt_full,3552.6315789473683,u,0.3530452012162052
K4_T2-5,storm_relative,B_structured_missing,compact_rt_full,3552.6315789473683,v,0.3279175308342892
K4_T2-5,storm_relative,B_structured_missing,compact_rt_full,3552.6315789473683,w,0.11593589636960376
K4_T2-5,storm_relative,B_structured_missing,compact_rt_full,4315.78947368421,u,0.4379880565532003
K4_T2-5,storm_relative,B_structured_missing,compact_rt_full,4315.78947368421,v,0.45795823089172405
K4_T2-5,storm_relative,B_structured_missing,compact_rt_full,4315.78947368421,w,0.11489059582063675
K4_T2-5,storm_relative,B_structured_missing,compact_rt_full,5078.9473684210525,u,0.6293865393517988
K4_T2-5,storm_relative,B_structured_missing,compact_rt_full,5078.9473684210525,v,0.4387060362055354
K4_T2-5,storm_relative,B_structured_missing,compact_rt_full,5078.9473684210525,w,0.06718448884926209
K4_T2-5,storm_relative,B_structured_missing,compact_rt_full,5842.105263157895,u,0.6744274087730611
K4_T2-5,storm_relative,B_structured_missing,compact_rt_full,5842.105263157895,v,0.6764063302485587
K4_T2-5,storm_relative,B_structured_missing,compact_rt_full,5842.105263157895,w,0.03755883744806276
K4_T2-5,storm_relative,B_structured_missing,compact_rt_full,6605.263157894737,u,nan
K4_T2-5,storm_relative,B_structured_missing,compact_rt_full,6605.263157894737,v,nan
