window,K,representation,domain,rank_name,ranks,shape,raw_dof,tucker_parameters,parameter_fraction,compression_factor,completion_iterations,relative_frobenius_error,rmse_u_m_s,nrmse_u,rmse_v_m_s,nrmse_v,rmse_w_m_s,nrmse_w,reference_max_speed_m_s,estimate_max_speed_m_s,max_speed_preservation,reference_zeta_max_s-1,estimate_zeta_max_s-1,zeta_preservation,reference_circulation_m2_s-1,estimate_circulation_m2_s-1,circulation_preservation,reference_cyclonic_circulation_m2_s-1,estimate_cyclonic_circulation_m2_s-1,cyclonic_circulation_preservation,circulation_region_coverage,centre_shift_m,reference_column_depth_m,estimate_column_depth_m,column_depth_preservation,observed_fraction,observed_scalar_count,fit_scalar_count,holdout_scalar_count,holdout_fraction_of_observed,parameters_per_observed_scalar,parameters_per_fit_scalar,holdout_relative_frobenius_error,missing_truth_available,holdout_rmse_u_m_s,holdout_rmse_v_m_s,holdout_rmse_w_m_s
K5_T1-5,5,eulerian,B_structured_missing,compact_rt_full,"[12, 21, 5, 5, 3]","[45, 82, 9, 5, 3]",498150,21241,0.042639767138412124,23.45228567393249,6,0.03788019206489397,0.39426993141721833,0.03071500529265227,0.40040109477251495,0.050894919511453626,0.11835501147902872,0.06659256815541527,37.29520024552826,37.82496147045765,1.0142045416418675,0.0036099056005477904,0.003767679520736111,1.0437058299154356,504795.2927453443,500173.2261517263,0.9908436812703211,540440.2800584211,542161.7049865706,1.0031852269189918,0.6182965299684543,0.0,4578.9473684210525,4578.9473684210525,1.0,0.14380006022282446,71634,64440,7194,0.10042717145489571,0.2965212050143786,0.32962445685909375,0.06885581821012814,False,0.9048792808347793,0.7168266231488891,0.15732366948073048
K5_T1-5,5,eulerian,B_structured_missing,moderate_rt_full,"[23, 41, 7, 5, 3]","[45, 82, 9, 5, 3]",498150,103509,0.20778681120144535,4.81262498913138,6,0.13548768611720394,1.8651110759973806,0.14529866978372907,0.8430502487831796,0.10715998311719944,0.1717603554814082,0.09664113953316392,37.29520024552826,37.920350967063214,1.0167622299228682,0.0036099056005477904,0.007698465035439646,2.132594557118455,504795.2927453443,497742.0945934081,0.9860276071245095,540440.2800584211,538477.4309021409,0.9963680554009261,0.6182965299684543,4820.963570770114,4578.9473684210525,4578.9473684210525,1.0,0.14380006022282446,71634,64440,7194,0.10042717145489571,1.444970265516375,1.6062849162011172,0.3419348552532183,False,5.137120186108942,2.6166407793111426,0.4874096959958359
K5_T1-5,5,storm_relative,A_common_dense,aggressive_temporal,"[2, 2, 2, 1, 3]","[12, 7, 4, 5, 3]",5040,84,0.016666666666666666,60.0,0,0.22696286099077265,1.7306327257057896,0.14658000162725157,1.8889558446400232,0.6748819284387672,1.0479489576845091,0.8563695510297803,21.616751324196105,23.59050253804737,1.0913065605580614,0.0020235567004631546,0.0005571722409587198,0.2753430337935148,82944.42154406114,20783.53882565634,0.2505718701602597,85597.85992740754,22434.896678418518,0.2620964671014526,1.0,4564.253495622167,3052.6315789473683,1526.3157894736842,0.5,,,,,,,,,,,,
K5_T1-5,5,storm_relative,A_common_dense,compact_temporal,"[3, 2, 2, 2, 3]","[12, 7, 4, 5, 3]",5040,149,0.029563492063492063,33.8255033557047,0,0.10719170890628317,0.6272984983017169,0.05313051899231777,0.9832445253859531,0.35129140964424665,0.5904682513009456,0.48252257665412146,21.616751324196105,22.328213720462855,1.03291254942043,0.0020235567004631546,0.0015667384831444032,0.7742498556061245,82944.42154406114,68296.1544546984,0.8233965971830739,85597.85992740754,70976.45060544496,0.8291848729119808,1.0,4500.0,3052.6315789473683,3052.6315789473683,1.0,,,,,,,,,,,,
K5_T1-5,5,storm_relative,A_common_dense,moderate_temporal,"[6, 4, 3, 3, 3]","[12, 7, 4, 5, 3]",5040,784,0.15555555555555556,6.428571428571429,0,0.040652104417973386,0.2499865585271774,0.021173198455935162,0.3419262302792904,0.12216264045000014,0.25765230210853224,0.2105499362926984,21.616751324196105,21.51752738607421,0.9954098589268208,0.0020235567004631546,0.0015788147189400692,0.7802176823504415,82944.42154406114,86055.9828094512,1.0375138099400352,85597.85992740754,87660.78290418789,1.02410017001044,1.0,0.0,3052.6315789473683,3052.6315789473683,1.0,,,,,,,,,,,,
K5_T1-5,5,storm_relative,A_common_dense,compact_rt_full,"[3, 2, 2, 5, 3]","[12, 7, 4, 5, 3]",5040,272,0.05396825396825397,18.529411764705884,0,0.05325500291134417,0.2876926458618466,0.024366804043521106,0.5242945431040713,0.18731878425005133,0.25330386220792883,0.20699645069776273,21.616751324196105,21.8954038325723,1.0128905821322138,0.0020235567004631546,0.001605653523632756,0.7934808662713783,82944.42154406114,66528.55988767,0.8020860071021071,85597.85992740754,69819.59625269873,0.8156698813721536,1.0,3000.0,3052.6315789473683,3052.6315789473683,1.0,,,,,,,,,,,,
K5_T1-5,5,storm_relative,A_common_dense,moderate_rt_full,"[6, 4, 3, 5, 3]","[12, 7, 4, 5, 3]",5040,1226,0.24325396825396825,4.1109298531810765,0,0.005719355807036535,0.03163317050906958,0.0026792456399456805,0.05153538445235088,0.018412447141486186,0.034764692215104295,0.02840923085578393,21.616751324196105,21.64629698020262,1.0013667944624707,0.0020235567004631546,0.0020652236890207824,1.0205909666618638,82944.42154406114,82734.98456416887,0.9974749720837945,85597.85992740754,85288.97369363901,0.9963914257432314,1.0,0.0,3052.6315789473683,3052.6315789473683,1.0,,,,,,,,,,,,
K5_T1-5,5,storm_relative,B_structured_missing,aggressive_temporal,"[7, 11, 3, 1, 3]","[52, 82, 9, 5, 3]",575640,2000,0.0034743937182961575,287.82,6,0.2167145047761472,2.1612150281969273,0.17267439400158893,2.1486869680464693,0.2776458076401647,1.018284838127503,0.5613472592646375,37.21547751910364,34.36562928017833,0.9234230371634379,0.003549789055245328,0.002916010188674518,0.821460132783296,491752.45058823825,425548.1168218539,0.8653706073305986,508142.8514002836,438794.4292907838,0.8635257350991024,0.5110410094637224,1500.0,4578.9473684210525,4578.9473684210525,1.0,0.10140712945590995,58374,52539,5835,0.09995888580532429,0.03426182889642649,0.03806695978225699,0.2144441005361266,False,2.551634603123063,2.3516435388806443,0.9830324178660985
K5_T1-5,5,storm_relative,B_structured_missing,compact_temporal,"[13, 21, 5, 2, 3]","[52, 82, 9, 5, 3]",575640,10652,0.018504620943645335,54.04055576417574,6,0.12247867914059798,1.1855376083488751,0.09472078688001885,1.151511126958746,0.1487942364828374,0.7525157730405141,0.4148374314661155,37.21547751910364,34.59482820142066,0.9295817360844628,0.003549789055245328,0.003563585973824497,1.0038866868888396,491752.45058823825,499015.132499439,1.0147689796004333,508142.8514002836,512539.3854657207,1.0086521615984987,0.5110410094637224,1682.976521612577,4578.9473684210525,4578.9473684210525,1.0,0.10140712945590995,58374,52539,5835,0.09995888580532429,0.18247850070236749,0.20274462780030073,0.1269035512674267,False,1.5090360323561323,1.3227606429011032,0.7268743645619841
K5_T1-5,5,storm_relative,B_structured_missing,moderate_temporal,"[26, 41, 7, 3, 3]","[52, 82, 9, 5, 3]",575640,71959,0.1250069487874366,7.999555302324935,6,0.10772857354363967,1.2522500755619919,0.1000509066034535,0.8873441743672011,0.11465950769504948,0.4424683661537796,0.24391839625979578,37.21547751910364,37.38649242278567,1.0045952629143142,0.003549789055245328,0.0036730073454575548,1.0347114401150552,491752.45058823825,484239.04307162424,0.9847211589741416,508142.8514002836,507625.6042565959,0.9989820832030554,0.5110410094637224,2121.3203435596424,4578.9473684210525,4578.9473684210525,1.0,0.10140712945590995,58374,52539,5835,0.09995888580532429,1.2327234727789769,1.3696301794857153,0.2242182208100687,False,3.0675406327904504,2.0924067291628043,0.6574167710839625
K5_T1-5,5,storm_relative,B_structured_missing,compact_rt_full,"[13, 21, 5, 5, 3]","[52, 82, 9, 5, 3]",575640,22952,0.0398721423111667,25.08016730568142,6,0.04113010156809243,0.44133250644572336,0.03526110179203036,0.4051892024937441,0.05235713021321625,0.11375278229454057,0.06270820322945027,37.21547751910364,37.51308848608613,1.0079969675743035,0.003549789055245328,0.0036506438021875684,1.0284114761110137,491752.45058823825,487243.21969523997,0.9908302828229848,508142.8514002836,510344.8160267584,1.0043333574808873,0.5110410094637224,1500.0,4578.9473684210525,4578.9473684210525,1.0,0.10140712945590995,58374,52539,5835,0.09995888580532429,0.3931887484153904,0.4368564304611812,0.07692431964355129,False,1.024302088147811,0.771632988756807,0.17069413146528528
K5_T1-5,5,storm_relative,B_structured_missing,moderate_rt_full,"[26, 41, 7, 5, 3]","[52, 82, 9, 5, 3]",575640,116741,0.20280209853380585,4.930915445301993,6,0.14437672593225967,1.9199671663787892,0.15339943625785152,0.9280695056284941,0.11992189242470377,0.1865566538630401,0.10284260594135103,37.21547751910364,37.759334361563255,1.0146137273713722,0.003549789055245328,0.008326842225946828,2.3457287451046454,491752.45058823825,486395.18313648214,0.989105763590303,508142.8514002836,504388.1428630568,0.9926109192978314,0.5110410094637224,9873.788014267499,4578.9473684210525,4578.9473684210525,1.0,0.10140712945590995,58374,52539,5835,0.09995888580532429,1.9998800835988626,2.2219874759702316,0.3650405584573927,False,5.31500834743764,3.0149042659266625,0.5938774556062183
K5_T2-6,5,eulerian,A_common_dense,aggressive_temporal,"[3, 2, 2, 1, 3]","[17, 6, 4, 5, 3]",6120,121,0.01977124183006536,50.578512396694215,0,0.6699139299125236,4.4143788213628,0.5906120339196543,3.9229536372625415,0.8608185065881827,1.1024546392098262,0.5664229009310559,22.74380800800227,19.55603361888593,0.8598399006888056,0.0036160549322764076,0.002318600584567369,0.6411961731753187,294317.01199337846,247545.6383828564,0.841085048758329,294317.01199337846,247545.6383828564,0.841085048758329,1.0,3354.1019662496847,3052.631578947368,3052.631578947368,1.0,,,,,,,,,,,,
K5_T2-6,5,eulerian,A_common_dense,compact_temporal,"[5, 2, 2, 2, 3]","[17, 6, 4, 5, 3]",6120,244,0.03986928104575163,25.081967213114755,0,0.2793188930680521,1.4726804843969712,0.19703402254339353,1.7417283702553203,0.3821895829520132,1.0353569187264637,0.531949205478799,22.74380800800227,19.230223665663694,0.8455146850913294,0.0036160549322764076,0.0022776151232181325,0.6298618704291392,294317.01199337846,263427.31818531686,0.895046183029486,294317.01199337846,263427.31818531686,0.895046183029486,1.0,3354.1019662496847,3052.631578947368,3052.631578947368,1.0,,,,,,,,,,,,
K5_T2-6,5,eulerian,A_common_dense,moderate_temporal,"[9, 3, 3, 3, 3]","[17, 6, 4, 5, 3]",6120,936,0.15294117647058825,6.538461538461538,0,0.11284737388992001,0.4876928129498205,0.065249779377876,0.7653936569285436,0.16795126469275745,0.4477185276413508,0.2300303506445934,22.74380800800227,21.08498223935726,0.9270647304065633,0.0036160549322764076,0.0034909560448870775,0.9654045943072616,294317.01199337846,296574.1714771388,1.0076691437863985,294317.01199337846,296574.1714771388,1.0076691437863985,1.0,0.0,3052.631578947368,3052.631578947368,1.0,,,,,,,,,,,,
K5_T2-6,5,eulerian,A_common_dense,compact_rt_full,"[5, 2, 2, 5, 3]","[17, 6, 4, 5, 3]",6120,439,0.07173202614379084,13.940774487471526,0,0.09614598969606926,0.5430662782206964,0.07265834947850797,0.6173567173334739,0.13546733828290156,0.25954873462733663,0.13335183323821098,22.74380800800227,22.673138843274376,0.996892817389989,0.0036160549322764076,0.0032386140284324724,0.8956208047408379,294317.01199337846,289452.9442278264,0.9834733720194825,294317.01199337846,289452.9442278264,0.9834733720194825,1.0,1682.976521612577,3052.631578947368,3052.631578947368,1.0,,,,,,,,,,,,
K5_T2-6,5,eulerian,A_common_dense,moderate_rt_full,"[9, 3, 3, 5, 3]","[17, 6, 4, 5, 3]",6120,1432,0.23398692810457516,4.273743016759776,0,0.020741237719986712,0.08910808705060415,0.011922019079323056,0.14624271977974265,0.032090218565019236,0.07259369462790549,0.03729743577469354,22.74380800800227,22.692283294993246,0.9977345608531828,0.0036160549322764076,0.003541625026387307,0.9794168210154249,294317.01199337846,294672.766496073,1.0012087459718522,294317.01199337846,294672.766496073,1.0012087459718522,1.0,1500.0,3052.631578947368,3052.631578947368,1.0,,,,,,,,,,,,
K5_T2-6,5,eulerian,B_structured_missing,aggressive_temporal,"[6, 11, 3, 1, 3]","[45, 83, 9, 5, 3]",504225,1818,0.003605533244087461,277.3514851485148,6,0.29443900519583754,3.049612635704359,0.24220996042631143,2.990182086242861,0.3875842528972886,0.9736362600385465,0.5362540130256054,37.29520024552826,31.244352350685475,0.8377579995546938,0.0036099056005477904,0.0027352855702450934,0.7577166477234262,504795.2927453443,398331.45339082665,0.7890950234985139,540440.2800584211,435956.580754774,0.8066692969436836,0.6182965299684543,3354.1019662496847,4578.9473684210525,4578.9473684210525,1.0,0.15864346273984828,79992,71982,8010,0.10013501350135014,0.022727272727272728,0.02525631407851963,0.2623892212074328,False,2.984155488534525,2.9961620526122013,0.9618991131714988
K5_T2-6,5,eulerian,B_structured_missing,compact_temporal,"[12, 21, 5, 2, 3]","[45, 83, 9, 5, 3]",504225,9907,0.019647974614507412,50.89583123044312,6,0.15455688310993648,1.4916277528714141,0.11846983277937781,1.5672137314619512,0.20314059335506207,0.7786670427957139,0.4288699421418949,37.29520024552826,35.31446658120686,0.9468903866641957,0.0036099056005477904,0.002800221406517517,0.7757048843860608,504795.2927453443,439335.5291306781,0.8703241401902516,540440.2800584211,483237.80608477566,0.8941557909646152,0.6182965299684543,5408.326913195984,4578.9473684210525,4578.9473684210525,1.0,0.15864346273984828,79992,71982,8010,0.10013501350135014,0.12384988498849885,0.13763163012975466,0.15187777530675514,False,1.6985945343527495,1.685447856071811,0.7584706500776758
K5_T2-6,5,eulerian,B_structured_missing,moderate_temporal,"[23, 42, 7, 3, 3]","[45, 83, 9, 5, 3]",504225,65466,0.12983489513609994,7.702089634313995,6,0.11566836225618328,1.334756622037025,0.10601062732273059,0.9700304648673117,0.1257343272648683,0.48874168589424366,0.26918645201577834,37.29520024552826,36.85463101375657,0.9881869723484186,0.0036099056005477904,0.0036237439588703603,1.003833440497854,504795.2927453443,505754.10728936153,1.0018994126090255,540440.2800584211,541018.4526484956,1.0010698177234532,0.6182965299684543,1500.0,4578.9473684210525,4578.9473684210525,1.0,0.15864346273984828,79992,71982,8010,0.10013501350135014,0.8184068406840684,0.9094773693423356,0.2334808438032745,False,3.2944122208342956,1.895986806034672,0.6660537684845805
K5_T2-6,5,eulerian,B_structured_missing,compact_rt_full,"[12, 21, 5, 5, 3]","[45, 83, 9, 5, 3]",504225,21262,0.04216768307799098,23.714843382560435,6,0.037915679353471864,0.38859946675177676,0.030863808852855952,0.3868408117875442,0.050141898621045525,0.13247226627181996,0.07296234468511635,37.29520024552826,37.690400054223396,1.010596532693038,0.0036099056005477904,0.003717802247438138,1.029889049418349,504795.2927453443,500010.9335011016,0.990522179360622,540440.2800584211,538689.6352914253,0.9967607063507432,0.6182965299684543,763.1578947368421,4578.9473684210525,4578.9473684210525,1.0,0.15864346273984828,79992,71982,8010,0.10013501350135014,0.2658015801580158,0.29537940040565697,0.07148585038080665,False,0.9248366319937482,0.7142861989590236,0.17449006389461164
K5_T2-6,5,eulerian,B_structured_missing,moderate_rt_full,"[23, 42, 7, 5, 3]","[45, 83, 9, 5, 3]",504225,106048,0.21031880608855175,4.754686557030778,6,0.14574118039144646,2.0031994047067156,0.1591004847171222,0.8160289740043596,0.1057728162064618,0.1508317832371164,0.08307429824923497,37.29520024552826,37.91046553919497,1.0164971709393218,0.0036099056005477904,0.007404666750730924,2.05120786250125,504795.2927453443,498564.8707857746,0.9876575276174123,540440.2800584211,537223.2458203598,0.9940473825568413,0.6182965299684543,7841.663710635168,4578.9473684210525,4578.9473684210525,1.0,0.15864346273984828,79992,71982,8010,0.10013501350135014,1.3257325732573257,1.4732572031896862,0.3738748759109399,False,5.606442210268859,2.5611454985246196,0.4394070547333388
K5_T2-6,5,storm_relative,A_common_dense,aggressive_temporal,"[3, 2, 2, 1, 3]","[17, 6, 4, 5, 3]",6120,121,0.01977124183006536,50.578512396694215,0,0.41186114349401415,2.34786101167045,0.3156610282954616,2.509593622185385,0.6370916283333772,0.871791412970292,0.48237437421044693,21.944022356322407,19.23935047110268,0.8767467585795422,0.0035662500095598113,0.0023331786936364985,0.6542386785508868,289565.3806808756,191015.03755210328,0.659661169104387,289816.3971882422,191557.8213541172,0.6609626757236104,1.0,3000.0,3052.631578947368,3052.631578947368,1.0,,,,,,,,,,,,
K5_T2-6,5,storm_relative,A_common_dense,compact_temporal,"[5, 2, 2, 2, 3]","[17, 6, 4, 5, 3]",6120,244,0.03986928104575163,25.081967213114755,0,0.18334945625539187,1.0950730807227986,0.14722843175188632,1.0055093390656384,0.2552610815020727,0.5300766007034341,0.29329879228419664,21.944022356322407,20.24909894355069,0.9227614980859066,0.0035662500095598113,0.0032024426483777844,0.8979860188694588,289565.3806808756,273858.4325995118,0.9457568164936329,289816.3971882422,273858.4325995118,0.9449376752193723,1.0,3354.1019662496847,3052.631578947368,3052.631578947368,1.0,,,,,,,,,,,,
K5_T2-6,5,storm_relative,A_common_dense,moderate_temporal,"[9, 3, 3, 3, 3]","[17, 6, 4, 5, 3]",6120,936,0.15294117647058825,6.538461538461538,0,0.08909966057039846,0.3564785560026987,0.04792719287630795,0.6143187203981851,0.1559524659428088,0.2895559903430988,0.16021537670892175,21.944022356322407,22.342137926586762,1.0181423243104586,0.0035662500095598113,0.003401610034996167,0.9538338663519651,289565.3806808756,277107.74272365595,0.9569781514353437,289816.3971882422,277141.9549861024,0.956267339166778,1.0,3000.0,3052.631578947368,3052.631578947368,1.0,,,,,,,,,,,,
K5_T2-6,5,storm_relative,A_common_dense,compact_rt_full,"[5, 2, 2, 5, 3]","[17, 6, 4, 5, 3]",6120,439,0.07173202614379084,13.940774487471526,0,0.07702202702284444,0.3559170733299623,0.04785170365570884,0.4996393081069639,0.12683966741357672,0.2516110224706663,0.13921989561151402,21.944022356322407,22.192886387037763,1.0113408575089087,0.0035662500095598113,0.0034345918911579507,0.9630821961306881,289565.3806808756,272660.9263444025,0.9416212867134721,289816.3971882422,273646.3207842706,0.9442057918018049,1.0,3000.0,3052.631578947368,3052.631578947368,1.0,,,,,,,,,,,,
K5_T2-6,5,storm_relative,A_common_dense,moderate_rt_full,"[9, 3, 3, 5, 3]","[17, 6, 4, 5, 3]",6120,1432,0.23398692810457516,4.273743016759776,0,0.019538770033685548,0.09862304901571665,0.013259495733005723,0.12278170486802077,0.031169666511902342,0.05906798395603841,0.03268314114220083,21.944022356322407,22.00611406152751,1.0028295498517488,0.0035662500095598113,0.0035207136466338072,0.9872313038054154,289565.3806808756,279524.0826905311,0.9653228643329748,289816.3971882422,280016.0935821357,0.9661844405589619,1.0,3354.1019662496847,3052.631578947368,3052.631578947368,1.0,,,,,,,,,,,,
K5_T2-6,5,storm_relative,B_structured_missing,aggressive_temporal,"[7, 11, 3, 1, 3]","[52, 86, 9, 5, 3]",603720,2044,0.0033856754786987346,295.36203522504894,6,0.21848429037232633,2.184328381677784,0.17896589026950802,2.0860744323494194,0.27717810887541827,0.9250469415904091,0.4994083671386699,37.27442304130637,35.65780979095567,0.9566294225786078,0.003560786006987954,0.0030000557868900173,0.8425262795917763,495902.4976820281,496385.8948081905,1.0009747826002529,510158.0896339902,500995.93544818985,0.9820405588542688,0.5110410094637224,6231.565611650026,4578.9473684210525,4578.9473684210525,1.0,0.10966507652554164,66207,59571,6636,0.10023109338891659,0.030872868427809747,0.03431199744842289,0.21545958736502632,False,2.6077438012616745,2.2338689051821876,0.9081595231574825
K5_T2-6,5,storm_relative,B_structured_missing,compact_temporal,"[13, 22, 5, 2, 3]","[52, 86, 9, 5, 3]",603720,11212,0.018571523222686015,53.845879414912595,6,0.12563866689261668,1.2055779851527264,0.09877513802959152,1.212454496347182,0.1610996420758194,0.6134184449535195,0.3311683874553285,37.27442304130637,36.706787198905324,0.9847714385338169,0.003560786006987954,0.003138422385288133,0.8813847221172677,495902.4976820281,434092.2511550109,0.8753580657166807,510158.0896339902,447606.5632631625,0.8773879555341269,0.5110410094637224,3095.5467969809742,4578.9473684210525,4578.9473684210525,1.0,0.10966507652554164,66207,59571,6636,0.10023109338891659,0.1693476520609603,0.1882123852209968,0.1315059203938684,False,1.5361326827992403,1.3969439089889202,0.6232006500351563
K5_T2-6,5,storm_relative,B_structured_missing,moderate_temporal,"[26, 43, 7, 3, 3]","[52, 86, 9, 5, 3]",603720,75571,0.12517557808255483,7.988778764340818,6,0.11214051258412965,1.2351475607803704,0.10119782569481707,0.9516872530554344,0.1264513235731765,0.44442169597067566,0.2399315143122621,37.27442304130637,38.15719194159151,1.0236829661805062,0.003560786006987954,0.003953649602545961,1.110330582850815,495902.4976820281,485275.85602584924,0.9785711068085956,510158.0896339902,501322.0264909169,0.9826797549179066,0.5110410094637224,2613.3579718815167,4578.9473684210525,4578.9473684210525,1.0,0.10966507652554164,66207,59571,6636,0.10023109338891659,1.1414351956741735,1.2685870641755217,0.2294967487916296,False,3.1697538451108924,1.9595144870025467,0.6523223651042767
K5_T2-6,5,storm_relative,B_structured_missing,compact_rt_full,"[13, 22, 5, 5, 3]","[52, 86, 9, 5, 3]",603720,24097,0.03991419863512887,25.053741129601196,6,0.04097016447369466,0.42791572395497945,0.035059892615184995,0.38998859880032305,0.05181804667281475,0.12524251781117984,0.06761512146495118,37.27442304130637,37.79142008012578,1.0138700212273304,0.003560786006987954,0.003507933590293907,0.985157092678323,495902.4976820281,489143.41850898025,0.9863701449284054,510158.0896339902,507222.6019974578,0.9942459255352817,0.5110410094637224,2121.3203435596424,4578.9473684210525,4578.9473684210525,1.0,0.10966507652554164,66207,59571,6636,0.10023109338891659,0.36396453547207996,0.40450890533984657,0.07340235920107184,False,0.981817242865799,0.686564998847702,0.1697325942349494
K5_T2-6,5,storm_relative,B_structured_missing,moderate_rt_full,"[26, 43, 7, 5, 3]","[52, 86, 9, 5, 3]",603720,122537,0.20296991983038495,4.926838424312656,6,0.15139695413789286,1.996469148951465,0.16357425084742236,0.882427894998796,0.1172487862186278,0.16399874033565115,0.08853858052112869,37.27442304130637,37.61126212728721,1.0090367350718632,0.003560786006987954,0.007318927149429078,2.055424598688566,495902.4976820281,485036.9255072304,0.9780892973405335,510158.0896339902,499439.0602819076,0.9789888084303968,0.5110410094637224,4820.963570770114,4578.9473684210525,4578.9473684210525,1.0,0.10966507652554164,66207,59571,6636,0.10023109338891659,1.8508163789327412,2.0569908176797433,0.37738405621195587,False,5.562799355033126,2.742817880714059,0.4837682613485149
